batch_id,timestamp,day_number,humidity,temp_envi,temp_water,tds,lux,ppfd,reflect_445,reflect_480,ph,growth_stage,yield_prediction
Batch_001,2025-04-13 02:30:00,1,83.46,22.96,22.73,618.79,456.18,150.41,0.66,0.17,6.45,Seed Sowing,
Batch_001,2025-04-13 02:35:00,1,80.98,26.47,20.48,642.27,556.83,141.81,0.5,0.5,7.38,Seed Sowing,
Batch_001,2025-04-13 02:40:00,1,85.11,24.22,23.07,628.13,404.14,110.1,0.67,0.9,6.93,Seed Sowing,
Batch_001,2025-04-13 02:45:00,1,80.26,22.63,23.05,624.06,433.23,121.18,0.14,0.13,7.27,Seed Sowing,
Batch_001,2025-04-13 02:50:00,1,87.14,22.31,20.5,633.13,419.07,139.15,0.26,0.19,6.47,Seed Sowing,
Batch_001,2025-04-13 02:55:00,1,79.62,24.0,22.1,639.83,534.29,126.33,0.37,0.37,5.87,Seed Sowing,
Batch_001,2025-04-13 03:00:00,1,86.29,26.18,23.2,631.03,402.27,140.63,0.2,0.58,6.37,Seed Sowing,
Batch_001,2025-04-13 03:05:00,1,82.26,26.56,20.1,650.17,507.9,124.31,0.7,0.23,5.79,Seed Sowing,
Batch_001,2025-04-13 03:10:00,1,86.38,24.08,23.22,642.16,485.16,130.15,0.72,0.41,6.49,Seed Sowing,
Batch_001,2025-04-13 03:15:00,1,82.72,25.49,22.87,625.84,409.88,158.07,0.66,0.47,6.27,Seed Sowing,
Batch_001,2025-04-13 03:20:00,1,81.84,24.64,22.14,644.56,463.1,142.47,0.36,0.5,7.49,Seed Sowing,
Batch_001,2025-04-13 03:25:00,1,79.92,26.04,23.99,630.81,422.23,149.82,0.22,0.77,7.14,Seed Sowing,
Batch_001,2025-04-13 03:30:00,1,82.65,22.66,19.96,626.01,526.66,173.85,0.12,0.33,5.64,Seed Sowing,
Batch_001,2025-04-13 03:35:00,1,80.39,22.49,22.08,637.63,567.71,143.31,0.55,0.5,5.75,Seed Sowing,
Batch_001,2025-04-13 03:40:00,1,83.12,25.79,23.27,630.0,415.29,113.94,0.79,0.25,7.35,Seed Sowing,
Batch_001,2025-04-13 03:45:00,1,83.9,22.96,22.25,644.07,505.92,151.79,0.07,0.76,6.73,Seed Sowing,
Batch_001,2025-04-13 03:50:00,1,81.6,23.05,20.3,635.84,554.61,136.14,0.54,0.43,5.91,Seed Sowing,
Batch_001,2025-04-13 03:55:00,1,82.77,22.13,21.61,640.83,524.42,167.47,0.17,0.37,5.9,Seed Sowing,
Batch_001,2025-04-13 04:00:00,1,57.68,25.02,20.92,633.87,491.91,156.33,0.14,0.48,5.62,Seed Sowing,
Batch_001,2025-04-13 04:05:00,1,60.26,23.84,20.05,618.74,500.23,179.28,0.24,0.39,6.77,Seed Sowing,
Batch_001,2025-04-13 04:10:00,1,58.06,23.94,20.72,627.99,403.1,136.0,0.7,0.8,6.47,Seed Sowing,
Batch_001,2025-04-13 04:15:00,1,62.06,23.13,20.73,640.29,437.19,139.21,0.53,0.82,6.1,Seed Sowing,
Batch_001,2025-04-13 04:20:00,1,58.02,22.84,23.43,628.94,550.85,172.74,0.85,0.45,7.49,Seed Sowing,
Batch_001,2025-04-13 04:25:00,1,59.8,24.23,23.4,632.51,453.07,152.46,0.24,0.22,7.36,Seed Sowing,
Batch_001,2025-04-13 04:30:00,1,62.27,25.19,21.98,634.66,413.77,143.46,0.16,0.79,6.91,Seed Sowing,
Batch_001,2025-04-13 04:35:00,1,57.45,23.67,22.23,638.06,579.14,158.05,0.56,0.16,6.7,Seed Sowing,
Batch_001,2025-04-13 04:40:00,1,59.19,23.49,20.31,641.03,448.84,157.06,0.83,0.37,7.26,Seed Sowing,
Batch_001,2025-04-13 04:45:00,1,58.83,24.36,20.98,634.85,566.61,151.37,0.3,0.8,5.59,Seed Sowing,
Batch_001,2025-04-13 04:50:00,1,60.47,24.96,22.78,624.83,544.84,165.53,0.61,0.45,7.03,Seed Sowing,
Batch_001,2025-04-13 04:55:00,1,56.24,23.1,22.61,629.3,448.0,128.74,0.11,0.82,6.04,Seed Sowing,
Batch_001,2025-04-13 05:00:00,1,61.55,25.33,21.38,637.55,429.14,170.56,0.24,0.61,7.14,Seed Sowing,
Batch_001,2025-04-13 05:05:00,1,57.64,24.99,21.71,624.07,399.93,150.92,0.72,0.84,5.74,Seed Sowing,
Batch_001,2025-04-13 05:10:00,1,57.07,23.73,20.72,630.3,597.51,154.68,0.76,0.47,6.05,Seed Sowing,
Batch_001,2025-04-13 05:15:00,1,65.37,22.71,22.51,625.12,412.56,173.94,0.19,0.78,7.52,Seed Sowing,
Batch_001,2025-04-13 05:20:00,1,56.78,23.59,22.63,630.03,581.22,145.71,0.4,0.38,7.14,Seed Sowing,
Batch_001,2025-04-13 05:25:00,1,59.27,22.97,20.5,626.69,544.49,175.42,0.74,0.73,6.62,Seed Sowing,
Batch_001,2025-04-13 05:30:00,1,57.34,24.18,21.85,640.68,514.97,123.26,0.58,0.16,7.0,Seed Sowing,
Batch_001,2025-04-13 05:35:00,1,59.33,26.16,21.15,624.62,392.21,157.44,0.85,0.87,6.09,Seed Sowing,
Batch_001,2025-04-13 05:40:00,1,55.62,22.45,21.35,628.76,513.4,128.99,0.48,0.62,5.86,Seed Sowing,
Batch_001,2025-04-13 05:45:00,1,58.78,24.5,20.6,625.75,507.59,117.32,0.8,0.32,6.38,Seed Sowing,
Batch_001,2025-04-13 05:50:00,1,61.9,23.62,22.15,624.53,436.8,133.49,0.37,0.77,5.87,Seed Sowing,
Batch_001,2025-04-13 05:55:00,1,61.63,25.42,22.5,622.84,542.03,165.36,0.77,0.21,6.62,Seed Sowing,
Batch_001,2025-04-13 06:00:00,1,59.35,27.39,25.39,640.91,20852.34,732.15,0.48,0.46,6.65,Seed Sowing,
Batch_001,2025-04-13 06:05:00,1,61.85,26.55,24.63,639.6,21524.99,642.61,0.71,0.46,6.52,Seed Sowing,
Batch_001,2025-04-13 06:10:00,1,61.4,31.32,27.65,634.56,21829.47,715.07,0.57,0.16,7.04,Seed Sowing,
Batch_001,2025-04-13 06:15:00,1,59.61,31.08,28.04,623.17,21679.3,629.25,0.17,0.25,7.18,Seed Sowing,
Batch_001,2025-04-13 06:20:00,1,59.72,29.17,27.24,624.74,21727.38,708.67,0.47,0.87,5.68,Seed Sowing,
Batch_001,2025-04-13 06:25:00,1,57.59,32.35,25.24,618.39,20239.63,613.71,0.85,0.48,5.57,Seed Sowing,
Batch_001,2025-04-13 06:30:00,1,58.4,26.61,27.6,629.59,19638.56,733.11,0.71,0.25,6.52,Seed Sowing,
Batch_001,2025-04-13 06:35:00,1,60.41,29.89,26.36,648.67,21203.76,718.03,0.46,0.33,5.67,Seed Sowing,
Batch_001,2025-04-13 06:40:00,1,60.62,29.18,25.97,626.08,20719.63,727.14,0.87,0.52,5.62,Seed Sowing,
Batch_001,2025-04-13 06:45:00,1,58.04,26.42,26.25,627.46,20068.25,703.94,0.59,0.08,6.64,Seed Sowing,
Batch_001,2025-04-13 06:50:00,1,56.91,27.48,26.32,621.41,20748.94,687.89,0.45,0.36,7.27,Seed Sowing,
Batch_001,2025-04-13 06:55:00,1,58.64,27.72,27.05,619.62,18476.09,678.65,0.68,0.7,7.23,Seed Sowing,
Batch_001,2025-04-13 07:00:00,1,61.26,28.58,26.14,622.69,18197.81,738.27,0.94,0.47,6.22,Seed Sowing,
Batch_001,2025-04-13 07:05:00,1,61.94,27.08,25.16,641.85,19016.92,638.53,0.69,0.32,6.04,Seed Sowing,
Batch_001,2025-04-13 07:10:00,1,55.83,28.64,25.26,620.37,19810.39,711.51,0.51,0.88,6.58,Seed Sowing,
Batch_001,2025-04-13 07:15:00,1,54.78,25.3,27.25,626.97,18271.0,601.03,0.65,0.41,6.16,Seed Sowing,
Batch_001,2025-04-13 07:20:00,1,57.42,29.0,25.39,636.19,21126.0,621.6,0.71,0.34,6.86,Seed Sowing,
Batch_001,2025-04-13 07:25:00,1,57.11,28.17,25.5,629.97,19712.58,721.74,0.67,0.38,7.48,Seed Sowing,
Batch_001,2025-04-13 07:30:00,1,60.08,27.21,26.02,626.93,20218.09,709.78,0.26,0.22,7.13,Seed Sowing,
Batch_001,2025-04-13 07:35:00,1,61.64,29.64,27.34,621.66,18887.72,618.35,0.54,0.42,7.34,Seed Sowing,
Batch_001,2025-04-13 07:40:00,1,57.33,30.95,24.34,625.49,19735.87,739.85,0.12,0.72,5.82,Seed Sowing,
Batch_001,2025-04-13 07:45:00,1,56.27,32.09,24.7,633.26,18238.44,676.14,0.15,0.37,5.72,Seed Sowing,
Batch_001,2025-04-13 07:50:00,1,60.01,26.51,24.25,639.28,19506.23,637.99,0.32,0.17,7.04,Seed Sowing,
Batch_001,2025-04-13 07:55:00,1,58.87,29.13,27.13,633.97,21868.72,601.85,0.67,0.44,6.5,Seed Sowing,
Batch_001,2025-04-13 08:00:00,1,57.87,28.33,23.08,647.73,18988.96,732.08,0.38,0.13,5.84,Seed Sowing,
Batch_001,2025-04-13 08:05:00,1,54.28,28.12,24.87,609.93,21105.63,702.49,0.49,0.31,7.4,Seed Sowing,
Batch_001,2025-04-13 08:10:00,1,58.81,30.2,26.91,628.52,21633.28,676.03,0.43,0.43,5.59,Seed Sowing,
Batch_001,2025-04-13 08:15:00,1,60.05,25.99,25.96,626.77,19415.14,656.94,0.79,0.67,5.53,Seed Sowing,
Batch_001,2025-04-13 08:20:00,1,58.45,29.7,24.76,637.16,17987.37,661.17,0.76,0.75,5.96,Seed Sowing,
Batch_001,2025-04-13 08:25:00,1,63.98,30.14,25.81,619.68,20076.35,605.98,0.69,0.79,6.26,Seed Sowing,
Batch_001,2025-04-13 08:30:00,1,59.73,28.28,26.16,630.28,21523.87,683.22,0.29,0.18,5.9,Seed Sowing,
Batch_001,2025-04-13 08:35:00,1,63.09,28.79,25.08,638.68,20476.93,758.67,0.36,0.89,6.72,Seed Sowing,
Batch_001,2025-04-13 08:40:00,1,58.87,31.39,28.25,620.4,19664.81,735.54,0.16,0.37,6.38,Seed Sowing,
Batch_001,2025-04-13 08:45:00,1,58.73,27.32,24.97,630.43,21521.45,705.44,0.46,0.3,5.86,Seed Sowing,
Batch_001,2025-04-13 08:50:00,1,58.81,25.44,26.39,633.68,18057.79,678.69,0.18,0.47,7.05,Seed Sowing,
Batch_001,2025-04-13 08:55:00,1,59.8,28.86,25.73,622.67,20724.55,579.2,0.3,0.67,7.33,Seed Sowing,
Batch_001,2025-04-13 09:00:00,1,59.27,29.3,25.15,637.1,18861.4,659.11,0.74,0.62,5.75,Seed Sowing,
Batch_001,2025-04-13 09:05:00,1,61.63,30.12,27.36,629.22,19691.72,702.26,0.87,0.2,5.99,Seed Sowing,
Batch_001,2025-04-13 09:10:00,1,58.11,29.18,25.6,631.32,21105.97,651.25,0.09,0.76,6.9,Seed Sowing,
Batch_001,2025-04-13 09:15:00,1,63.16,30.88,23.2,631.86,21514.44,660.58,0.77,0.56,6.6,Seed Sowing,
Batch_001,2025-04-13 09:20:00,1,60.87,28.84,27.73,633.75,19671.97,661.8,0.36,0.79,6.29,Seed Sowing,
Batch_001,2025-04-13 09:25:00,1,60.3,28.08,27.25,639.8,21482.62,651.99,0.83,0.49,7.31,Seed Sowing,
Batch_001,2025-04-13 09:30:00,1,57.08,30.68,27.08,627.99,18175.08,737.82,0.56,0.65,6.06,Seed Sowing,
Batch_001,2025-04-13 09:35:00,1,66.71,29.3,27.18,631.26,21908.84,691.28,0.49,0.72,6.33,Seed Sowing,
Batch_001,2025-04-13 09:40:00,1,57.35,26.53,25.19,628.13,21922.58,742.79,0.48,0.72,6.29,Seed Sowing,
Batch_001,2025-04-13 09:45:00,1,60.64,27.84,26.47,633.08,21085.44,723.92,0.09,0.76,6.83,Seed Sowing,
Batch_001,2025-04-13 09:50:00,1,58.18,30.34,27.16,627.3,18077.57,732.66,0.78,0.67,7.15,Seed Sowing,
Batch_001,2025-04-13 09:55:00,1,58.04,28.69,27.11,629.91,19146.4,680.74,0.5,0.47,7.43,Seed Sowing,
Batch_001,2025-04-13 10:00:00,1,60.14,30.25,27.88,629.3,18065.37,686.89,0.42,0.52,6.96,Seed Sowing,
Batch_001,2025-04-13 10:05:00,1,59.09,24.98,24.9,613.62,21789.39,697.29,0.36,0.24,7.26,Seed Sowing,
Batch_001,2025-04-13 10:10:00,1,60.34,31.18,26.93,630.68,18177.65,677.24,0.56,0.15,7.59,Seed Sowing,
Batch_001,2025-04-13 10:15:00,1,56.11,30.08,26.01,636.03,19503.7,710.76,0.25,0.6,6.55,Seed Sowing,
Batch_001,2025-04-13 10:20:00,1,59.81,26.23,27.14,635.52,21204.05,700.82,0.22,0.44,7.08,Seed Sowing,
Batch_001,2025-04-13 10:25:00,1,60.73,27.7,26.89,630.42,20713.86,671.67,0.38,0.64,5.99,Seed Sowing,
Batch_001,2025-04-13 10:30:00,1,58.44,28.26,27.76,627.0,19197.42,586.24,0.6,0.3,6.47,Seed Sowing,
Batch_001,2025-04-13 10:35:00,1,59.49,29.83,27.32,635.5,18955.21,726.7,0.82,0.64,6.16,Seed Sowing,
Batch_001,2025-04-13 10:40:00,1,61.09,27.74,25.93,615.86,21410.01,623.06,0.86,0.61,6.57,Seed Sowing,
Batch_001,2025-04-13 10:45:00,1,58.52,26.75,27.67,631.7,21454.47,684.72,0.17,0.78,5.95,Seed Sowing,
Batch_001,2025-04-13 10:50:00,1,62.01,26.39,24.82,648.03,18606.06,753.75,0.2,0.63,6.43,Seed Sowing,
Batch_001,2025-04-13 10:55:00,1,59.01,32.01,25.83,620.6,19408.99,700.58,0.52,0.57,7.0,Seed Sowing,
Batch_001,2025-04-13 11:00:00,1,60.13,29.42,26.86,621.6,19746.58,713.13,0.79,0.5,7.04,Seed Sowing,
Batch_001,2025-04-13 11:05:00,1,56.44,30.48,25.63,620.59,20633.22,683.84,0.37,0.48,6.75,Seed Sowing,
Batch_001,2025-04-13 11:10:00,1,59.45,31.21,24.63,634.08,19828.41,669.43,0.22,0.59,6.99,Seed Sowing,
Batch_001,2025-04-13 11:15:00,1,58.76,26.62,25.04,632.44,19014.04,572.26,0.45,0.72,6.53,Seed Sowing,
Batch_001,2025-04-13 11:20:00,1,58.85,26.48,24.26,635.94,21316.85,712.27,0.61,0.77,7.2,Seed Sowing,
Batch_001,2025-04-13 11:25:00,1,57.01,27.27,25.23,618.24,18636.6,742.73,0.53,0.77,6.5,Seed Sowing,
Batch_001,2025-04-13 11:30:00,1,59.96,26.72,25.47,637.37,18452.11,669.98,0.45,0.84,6.41,Seed Sowing,
Batch_001,2025-04-13 11:35:00,1,63.3,28.56,27.42,631.29,20280.33,686.29,0.2,0.77,5.52,Seed Sowing,
Batch_001,2025-04-13 11:40:00,1,57.54,30.22,24.19,620.37,18995.15,710.45,0.64,0.46,6.4,Seed Sowing,
Batch_001,2025-04-13 11:45:00,1,57.2,30.72,23.9,649.98,20712.34,614.36,0.29,0.58,6.8,Seed Sowing,
Batch_001,2025-04-13 11:50:00,1,56.61,26.91,24.85,636.97,21000.24,676.2,0.25,0.43,6.2,Seed Sowing,
Batch_001,2025-04-13 11:55:00,1,53.78,26.22,24.76,625.06,20935.51,654.56,0.46,0.59,6.82,Seed Sowing,
Batch_001,2025-04-13 12:00:00,1,54.09,34.85,33.08,631.33,13884.42,343.18,0.18,0.39,7.36,Seed Sowing,
Batch_001,2025-04-13 12:05:00,1,53.81,34.35,32.69,627.09,12796.21,437.71,0.85,0.77,6.75,Seed Sowing,
Batch_001,2025-04-13 12:10:00,1,53.35,36.45,33.02,627.14,12435.7,378.9,0.84,0.2,5.92,Seed Sowing,
Batch_001,2025-04-13 12:15:00,1,49.73,35.79,32.95,629.71,12060.15,391.43,0.72,0.65,5.87,Seed Sowing,
Batch_001,2025-04-13 12:20:00,1,45.73,36.44,33.74,632.31,14044.37,423.92,0.36,0.78,6.21,Seed Sowing,
Batch_001,2025-04-13 12:25:00,1,53.73,36.43,32.31,625.0,12250.69,415.9,0.27,0.55,5.55,Seed Sowing,
Batch_001,2025-04-13 12:30:00,1,47.98,35.72,32.81,634.92,13532.37,355.77,0.37,0.19,6.36,Seed Sowing,
Batch_001,2025-04-13 12:35:00,1,44.15,34.72,33.22,634.52,12517.06,404.1,0.31,0.48,5.68,Seed Sowing,
Batch_001,2025-04-13 12:40:00,1,46.46,36.74,33.12,630.53,13813.32,357.29,0.23,0.2,6.77,Seed Sowing,
Batch_001,2025-04-13 12:45:00,1,53.72,35.49,32.85,640.43,13937.3,427.97,0.62,0.38,6.53,Seed Sowing,
Batch_001,2025-04-13 12:50:00,1,47.21,36.87,34.01,633.94,13530.61,419.6,0.39,0.42,6.83,Seed Sowing,
Batch_001,2025-04-13 12:55:00,1,47.16,36.02,33.98,624.36,13203.33,424.72,0.92,0.26,6.87,Seed Sowing,
Batch_001,2025-04-13 13:00:00,1,48.33,35.49,32.13,620.0,7613.97,299.19,0.91,0.25,7.05,Seed Sowing,
Batch_001,2025-04-13 13:05:00,1,51.29,35.16,32.83,625.96,6610.15,253.89,0.65,0.62,5.89,Seed Sowing,
Batch_001,2025-04-13 13:10:00,1,48.48,35.87,32.83,636.6,8221.71,216.7,0.81,0.36,5.62,Seed Sowing,
Batch_001,2025-04-13 13:15:00,1,44.4,35.7,32.47,631.56,8264.56,285.62,0.16,0.19,6.84,Seed Sowing,
Batch_001,2025-04-13 13:20:00,1,46.22,34.95,32.98,620.67,7878.14,228.59,0.3,0.4,6.11,Seed Sowing,
Batch_001,2025-04-13 13:25:00,1,48.1,35.68,32.55,625.38,6775.06,268.95,0.27,0.68,7.34,Seed Sowing,
Batch_001,2025-04-13 13:30:00,1,44.99,36.85,32.56,629.53,7986.22,278.77,0.23,0.35,6.15,Seed Sowing,
Batch_001,2025-04-13 13:35:00,1,51.02,37.35,33.2,633.17,8729.38,297.65,0.39,0.58,6.65,Seed Sowing,
Batch_001,2025-04-13 13:40:00,1,53.04,35.03,33.08,626.92,6652.18,281.76,0.61,0.1,5.7,Seed Sowing,
Batch_001,2025-04-13 13:45:00,1,45.97,35.22,33.73,629.82,8375.28,204.08,0.33,0.26,7.09,Seed Sowing,
Batch_001,2025-04-13 13:50:00,1,41.44,37.02,32.27,626.78,6680.85,229.73,0.85,0.69,7.0,Seed Sowing,
Batch_001,2025-04-13 13:55:00,1,50.03,36.42,32.65,631.36,7168.36,292.25,0.78,0.61,6.45,Seed Sowing,
Batch_001,2025-04-13 14:00:00,1,48.82,37.32,32.1,642.97,8970.13,291.64,0.34,0.38,6.21,Seed Sowing,
Batch_001,2025-04-13 14:05:00,1,53.21,37.01,32.63,624.54,6345.73,186.69,0.15,0.8,5.69,Seed Sowing,
Batch_001,2025-04-13 14:10:00,1,43.48,37.52,33.73,636.07,7807.02,228.32,0.56,0.68,6.03,Seed Sowing,
Batch_001,2025-04-13 14:15:00,1,47.29,36.73,31.9,633.32,5960.16,222.48,0.41,0.43,5.4,Seed Sowing,
Batch_001,2025-04-13 14:20:00,1,50.12,37.56,32.45,634.82,8592.29,211.18,0.75,0.74,6.05,Seed Sowing,
Batch_001,2025-04-13 14:25:00,1,49.84,37.72,33.2,617.34,8803.28,233.8,0.27,0.83,6.09,Seed Sowing,
Batch_001,2025-04-13 14:30:00,1,48.97,37.68,33.16,629.81,7640.25,229.39,0.2,0.33,7.53,Seed Sowing,
Batch_001,2025-04-13 14:35:00,1,50.43,36.42,32.33,609.53,6065.52,193.06,0.83,0.34,6.54,Seed Sowing,
Batch_001,2025-04-13 14:40:00,1,54.92,37.62,33.14,636.17,8221.82,226.66,0.4,0.78,6.38,Seed Sowing,
Batch_001,2025-04-13 14:45:00,1,56.3,37.9,32.07,636.74,6828.36,284.07,0.16,0.11,5.9,Seed Sowing,
Batch_001,2025-04-13 14:50:00,1,53.39,38.49,32.37,628.31,6259.9,308.28,0.83,0.1,5.9,Seed Sowing,
Batch_001,2025-04-13 14:55:00,1,51.28,36.37,34.08,626.34,7625.31,309.51,0.8,0.92,7.35,Seed Sowing,
Batch_001,2025-04-13 15:00:00,1,47.84,37.65,33.94,636.76,7036.24,291.24,0.62,0.13,8.12,Seed Sowing,
Batch_001,2025-04-13 15:05:00,1,56.15,36.86,32.35,618.87,6300.78,300.81,0.53,0.42,6.83,Seed Sowing,
Batch_001,2025-04-13 15:10:00,1,49.4,36.92,31.66,627.25,6500.01,299.75,0.45,0.51,7.62,Seed Sowing,
Batch_001,2025-04-13 15:15:00,1,46.38,38.22,32.17,640.22,7526.57,213.95,0.28,0.84,6.9,Seed Sowing,
Batch_001,2025-04-13 15:20:00,1,47.89,37.99,33.05,645.42,8552.59,217.84,0.61,0.78,7.21,Seed Sowing,
Batch_001,2025-04-13 15:25:00,1,47.82,37.23,32.47,630.65,6036.01,214.1,0.48,0.51,7.34,Seed Sowing,
Batch_001,2025-04-13 15:30:00,1,41.11,36.88,33.33,619.79,6843.11,272.09,0.8,0.38,6.06,Seed Sowing,
Batch_001,2025-04-13 15:35:00,1,48.42,37.38,31.4,621.22,7210.45,251.15,0.68,0.56,6.03,Seed Sowing,
Batch_001,2025-04-13 15:40:00,1,51.1,37.04,33.83,625.19,8686.54,207.1,0.63,0.87,6.81,Seed Sowing,
Batch_001,2025-04-13 15:45:00,1,57.35,38.66,32.71,631.47,6642.43,231.54,0.16,0.18,7.37,Seed Sowing,
Batch_001,2025-04-13 15:50:00,1,49.85,37.71,32.4,619.22,7245.21,287.67,0.21,0.38,7.11,Seed Sowing,
Batch_001,2025-04-13 15:55:00,1,52.15,37.55,31.95,631.07,6432.4,175.12,0.21,0.55,6.92,Seed Sowing,
Batch_001,2025-04-13 16:00:00,1,61.67,33.85,28.16,614.99,6498.78,230.11,0.68,0.17,5.65,Seed Sowing,
Batch_001,2025-04-13 16:05:00,1,67.16,33.83,28.31,619.18,7955.0,259.98,0.35,0.53,6.57,Seed Sowing,
Batch_001,2025-04-13 16:10:00,1,64.17,30.33,25.93,632.66,7813.81,234.73,0.52,0.62,6.01,Seed Sowing,
Batch_001,2025-04-13 16:15:00,1,64.87,32.75,27.1,623.91,8490.27,209.79,0.41,0.4,5.58,Seed Sowing,
Batch_001,2025-04-13 16:20:00,1,59.0,33.37,27.3,628.93,6684.45,231.85,0.28,0.23,5.46,Seed Sowing,
Batch_001,2025-04-13 16:25:00,1,70.55,30.48,27.56,624.59,6376.5,223.58,0.91,0.57,5.5,Seed Sowing,
Batch_001,2025-04-13 16:30:00,1,71.74,31.87,27.56,629.42,8893.15,264.22,0.33,0.51,6.68,Seed Sowing,
Batch_001,2025-04-13 16:35:00,1,69.13,30.4,26.82,652.34,6117.77,227.69,0.85,0.32,6.28,Seed Sowing,
Batch_001,2025-04-13 16:40:00,1,65.64,30.68,28.58,631.35,7643.45,233.28,0.78,0.51,6.67,Seed Sowing,
Batch_001,2025-04-13 16:45:00,1,62.0,30.91,27.61,616.55,8438.95,225.75,0.69,0.54,6.27,Seed Sowing,
Batch_001,2025-04-13 16:50:00,1,61.94,34.25,26.71,630.06,7460.26,268.76,0.49,0.6,6.81,Seed Sowing,
Batch_001,2025-04-13 16:55:00,1,67.72,30.9,28.41,632.15,7900.41,195.9,0.89,0.26,6.27,Seed Sowing,
Batch_001,2025-04-13 17:00:00,1,67.63,33.65,29.65,614.19,7863.63,257.49,0.25,0.7,6.6,Seed Sowing,
Batch_001,2025-04-13 17:05:00,1,71.76,32.89,27.95,635.33,6373.11,187.71,0.21,0.85,6.77,Seed Sowing,
Batch_001,2025-04-13 17:10:00,1,71.46,31.21,28.84,629.65,8249.62,249.34,0.41,0.32,6.57,Seed Sowing,
Batch_001,2025-04-13 17:15:00,1,60.02,29.97,26.25,622.28,7618.56,285.9,0.73,0.79,5.79,Seed Sowing,
