humidity,temp_envi,temp_water,tds,ec,lux,ppfd,reflect_445,reflect_480,ph,timestamp,growth_stage,yield_count,batch_id
84.00523122835381,23.47369570213594,21.53455954288337,628.4451584469333,0.9816224952924789,738.0112464465701,204.66395136354816,0.3197771128528882,0.21428849700956562,6.024281449672499,2025-04-13 01:55:00,Seed Sowing,0,Batch_001
83.64280165164503,23.553431825514668,21.55863645429093,628.3102146401897,0.9814138927982478,747.3035866579806,204.87608215115702,0.31944156256689504,0.22114536725744421,6.0270266782524295,2025-04-13 02:00:00,Seed Sowing,0,Batch_001
83.24232154234055,23.609143287069035,21.581310225922987,628.3800208015889,0.9815242596628416,762.1264344382118,205.53214109466205,0.3191010436189355,0.23163538543717066,6.028210965325719,2025-04-13 02:05:00,Seed Sowing,0,Batch_001
82.80485469885508,23.71511655289997,21.620706031923827,628.493341103096,0.9817026647912463,778.832255144505,206.3086378239748,0.31875591690368177,0.2414718502878012,6.029149927203007,2025-04-13 02:10:00,Seed Sowing,0,Batch_001
82.33828292405484,23.87457609762487,21.678046027118747,628.6384041692094,0.9819307021608475,797.2919325674004,207.18570208896853,0.31840652616651505,0.24575032741532155,6.02995784050729,2025-04-13 02:15:00,Seed Sowing,0,Batch_001
81.8536356401707,24.03719522872252,21.74091192185463,628.9862964687271,0.982475029288598,821.0145410876286,208.49779070744498,0.31805295681950163,0.24574390978818317,6.029188108339777,2025-04-13 02:20:00,Seed Sowing,0,Batch_001
81.36703211969461,24.21970589222832,21.81360464352523,629.5072447390481,0.9832893212793329,849.3484189945588,210.18592534307362,0.3176953220975418,0.24466973409159484,6.027086191486718,2025-04-13 02:25:00,Seed Sowing,0,Batch_001
80.8828647636722,24.341473888281374,21.858862564374046,629.9005763204796,0.983903521252032,877.7450690949081,211.7043491967704,0.31733364669067277,0.2436044652909323,6.026416213457545,2025-04-13 02:30:00,Seed Sowing,0,Batch_001
80.37840775620522,24.38976203938358,21.871873215629876,630.165850406801,0.984316838474981,906.3438258371854,213.05622926903752,0.31696794086536356,0.2438469183521377,6.027201829690212,2025-04-13 02:35:00,Seed Sowing,0,Batch_001
79.81975144359657,24.414872159713482,21.873441204262217,630.431477547698,0.9847301614314824,936.9962348123364,214.47265520313735,0.31659870412024893,0.2450001805536918,6.028249192177494,2025-04-13 02:40:00,Seed Sowing,0,Batch_001
79.15583771002692,24.392850250878464,21.85270045331843,630.6246447808278,0.9850296243157591,968.665444522261,215.82329335934944,0.3162265820052971,0.2459583788401583,6.03023618649896,2025-04-13 02:45:00,Seed Sowing,0,Batch_001
78.37232008595339,24.358053717472913,21.828422385320902,630.9701567122444,0.9855664267338433,1005.0886254618821,217.52521307573744,0.3158520158480557,0.24654475346556665,6.031141516395717,2025-04-13 02:50:00,Seed Sowing,0,Batch_001
77.54519946257776,24.313892853595952,21.801961105157012,631.4856542957335,0.9863681369023513,1046.58530340865,219.61203108159268,0.31547549425928356,0.24659318903336064,6.030809680046153,2025-04-13 02:55:00,Seed Sowing,0,Batch_001
76.78415633859039,24.2216805035225,21.75417574769689,632.0009934845989,0.9871688383484917,1090.5125632797744,221.77324755411345,0.3150974805302092,0.24627097372726633,6.030795118542618,2025-04-13 03:00:00,Seed Sowing,0,Batch_001
76.25021061484644,24.087922998892942,21.68863836890837,632.5684835338683,0.9880502392958042,1137.7820629239122,224.10716579892565,0.3147183238932686,0.24593298757829968,6.03063287830549,2025-04-13 03:05:00,Seed Sowing,0,Batch_001
76.00853953920974,23.99907597812604,21.653376534521446,632.9467159617027,0.9886478953272189,1150.3687417040803,225.00398031484664,0.31433859309885986,0.24573618973760597,6.030650854953215,2025-04-13 03:10:00,Seed Sowing,0,Batch_001
75.87051201770126,23.957045242165325,21.65005982429064,633.0937219490681,0.9888975104940582,1124.1513104494998,224.2684351147119,0.31395881728982183,0.24582753077728392,6.031046854516931,2025-04-13 03:15:00,Seed Sowing,0,Batch_001
75.56392561306332,23.924044897074292,21.657878326381187,633.1613837316274,0.9890304014371036,1077.6307903334457,222.7277217734242,0.3135790390077826,0.2461713351287991,6.031326696808863,2025-04-13 03:20:00,Seed Sowing,0,Batch_001
74.6890396532721,23.92184297943854,21.689289616806136,633.0760328863039,0.9889351539441946,999.7279660183887,219.908215924871,0.3131991983875939,0.24664799111539476,6.03162299444167,2025-04-13 03:25:00,Seed Sowing,0,Batch_001
73.10361508260316,23.96387509505317,21.711053047477744,632.9382290142652,0.9887615557910139,911.6917972852837,216.66467872020107,0.3128191867530073,0.24721429175311818,6.032101223287689,2025-04-13 03:30:00,Seed Sowing,0,Batch_001
71.35553632387608,24.053419047303475,21.7210867965542,632.757015490363,0.9885234628159619,814.3949419176527,213.03820859770994,0.31243882095524284,0.24781083860453623,6.032724414574044,2025-04-13 03:35:00,Seed Sowing,0,Batch_001
70.22033065696358,24.20406446809004,21.746521165487348,632.4148807218273,0.9880442994005691,687.1012490507868,208.1689457038115,0.3120582403935474,0.24841427790767645,6.0335339995460675,2025-04-13 03:40:00,Seed Sowing,0,Batch_001
70.8132462674718,24.423852780291103,21.780202606575525,631.9297286900719,0.9873507184683031,533.6297124905099,202.2099981626973,0.3116776537894255,0.24903150966250234,6.034565713408207,2025-04-13 03:45:00,Seed Sowing,0,Batch_001
72.6741416732796,24.314473380360138,21.814205496784812,631.5417917914605,0.9868089688605565,376.8187751191145,196.32485889553223,0.3112970893041424,0.2496082120744087,6.034980277551957,2025-04-13 03:50:00,Seed Sowing,0,Batch_001
71.93747367393155,23.84347972527283,21.85115480894673,631.2534350617972,0.9864230164917058,215.41609978382206,190.48110796650425,0.3109165943588153,0.25009091339410255,6.03472161540041,2025-04-13 03:55:00,Seed Sowing,0,Batch_001
67.94023252983595,23.20873162542263,21.89001910632313,630.9579774837172,0.9860298616068167,40.35280566098639,184.1964447977083,0.31053614120526407,0.25049460905254933,6.0342216590885105,2025-04-13 04:00:00,Seed Sowing,0,Batch_001
66.13016489445357,22.300639754915533,21.929635262998175,630.7140524121272,0.9857190333577546,-143.4315953818509,177.7364120025061,0.3101556208026291,0.2508447103978439,6.033258914284264,2025-04-13 04:05:00,Seed Sowing,0,Batch_001
67.7216784437188,23.044249052774735,21.981578076899897,630.3473331633512,0.9852256188499844,-355.6548430128484,170.16013193300307,0.3097751420554509,0.2511698064429601,6.032325395328316,2025-04-13 04:10:00,Seed Sowing,0,Batch_001
67.90965502055813,25.62925856548808,22.046206778269735,629.8434762180345,0.9845278342576388,-598.1329108580136,161.38531617821656,0.30939481099980415,0.251506260649982,6.031464099596675,2025-04-13 04:15:00,Seed Sowing,0,Batch_001
66.04647908349882,25.567614665755073,22.11713085550663,629.3362759017627,0.983829431362176,-857.5252793673517,152.08071336023679,0.30901446380977476,0.25185008990161917,6.030242690526611,2025-04-13 04:20:00,Seed Sowing,0,Batch_001
65.17502526939046,23.040934167284338,22.197093356705015,628.7850807427793,0.9830687065143655,-1138.8027490005372,142.01630425862248,0.3086339662800285,0.25218503923916324,6.028769126996896,2025-04-13 04:25:00,Seed Sowing,0,Batch_001
65.27592370982774,22.698582549178703,22.2543366180726,628.375335606128,0.982506065151503,-1227.8002840254042,137.592849817392,0.30825311031705643,0.25251427823651584,6.028121845828191,2025-04-13 04:30:00,Seed Sowing,0,Batch_001
64.96774723398632,23.871478426377912,22.28537870840511,628.1398447381576,0.9821893178543921,-1101.6469488443047,139.52195848888186,0.3078716990089919,0.25283900331157194,6.0283540303212995,2025-04-13 04:35:00,Seed Sowing,0,Batch_001
64.44971979516089,23.998883915721407,22.307360543420373,627.9616874380865,0.9819509367395349,-864.5774931125364,144.62816879998314,0.3074900382304923,0.25315754047752703,6.029032038987159,2025-04-13 04:40:00,Seed Sowing,0,Batch_001
64.0237139891829,23.749215343865874,22.311271281583675,627.8977292022308,0.9818712125252282,-454.38184726835885,154.77681908950873,0.3071085835914831,0.2534702934105951,6.0304492902085824,2025-04-13 04:45:00,Seed Sowing,0,Batch_001
63.45582992447739,23.81319697147073,22.31405533841215,627.8713378184693,0.9818461704646173,6.739355289535489,166.4332818720565,0.30672767745186114,0.2537706800426769,6.031879975577103,2025-04-13 04:50:00,Seed Sowing,0,Batch_001
62.73679126418464,23.893478258119934,22.316969541062598,627.8757429011118,0.9818660690039354,513.4779527518922,179.43886613557052,0.306347728459092,0.25405089877381054,6.033297440636622,2025-04-13 04:55:00,Seed Sowing,0,Batch_001
62.013170063953666,23.944741326727517,22.303576429527826,628.00131086998,0.9820564612235384,1183.517647400609,197.25953471495507,0.30596903490506994,0.2543120633548632,6.035324520333478,2025-04-13 05:00:00,Seed Sowing,0,Batch_001
61.432616736059096,24.017390718113894,22.2772432799762,628.2345843412019,0.9823992185436119,1994.499998378002,219.25504813621978,0.30559181365426086,0.25455672920618666,6.037819859209304,2025-04-13 05:05:00,Seed Sowing,0,Batch_001
61.091090903099975,24.022570340113607,22.253330531699397,628.3887052487405,0.9826256404219774,2589.8877031416914,236.025254343058,0.3052164876462164,0.2547857138659698,6.040181958756661,2025-04-13 05:10:00,Seed Sowing,0,Batch_001
60.90609258809937,23.953480986960347,22.230782962761708,628.4618224427495,0.982732528872675,2953.023901376392,247.2031508357851,0.30484346354723496,0.25500039311661443,6.04244191189698,2025-04-13 05:15:00,Seed Sowing,0,Batch_001
60.7858312046478,23.8471961758431,22.20418723462449,628.5373529215009,0.9828406134745633,3240.594131174549,256.90939749152034,0.3044728919308709,0.25519903193107385,6.044802162015428,2025-04-13 05:20:00,Seed Sowing,0,Batch_001
60.62263288596338,23.681027687262482,22.176851431171364,628.5697504262264,0.9828842295040834,3358.1051637426717,262.6904194149347,0.30410489879863933,0.2553787551452872,6.047125915915276,2025-04-13 05:25:00,Seed Sowing,0,Batch_001
60.31869543547414,23.580496414893084,22.1352454354762,628.694555432613,0.9830569540078828,3309.8565563015345,271.02671601896463,0.3037395272368588,0.25553875775859747,6.0499437436773835,2025-04-13 05:30:00,Seed Sowing,0,Batch_001
59.9588171440293,23.55567765714863,22.078295025533027,628.9230757446292,0.9833750073656905,3085.6192307187152,282.32591318244187,0.30337678217204334,0.25567819268763325,6.0532905033079425,2025-04-13 05:35:00,Seed Sowing,0,Batch_001
59.619868154749945,23.525969764084486,22.01513864398816,629.1513965638576,0.983689397679028,3279.988973138234,291.27157402739755,0.3030169497821984,0.2557958246065198,6.056796476058457,2025-04-13 05:40:00,Seed Sowing,0,Batch_001
59.340689415874856,23.523017066183673,21.94245804892529,629.4112268820802,0.9840453633617539,3945.1947711145467,299.25539346454434,0.30266035682413156,0.2558908960712935,6.060586144224527,2025-04-13 05:45:00,Seed Sowing,0,Batch_001
59.17857457770235,23.93110661245058,22.387747910660572,629.5829030116826,0.9842712552900376,3699.842591280342,328.0535870107977,0.302307229568301,0.2559618924743358,6.062883216859566,2025-04-13 05:50:00,Seed Sowing,0,Batch_001
59.07375680379493,24.785677169964195,23.405927606999946,629.6435400684663,0.9843341251564425,2597.9849788393058,379.22758096360997,0.30195780553141227,0.2560074305360046,6.063473664371044,2025-04-13 05:55:00,Seed Sowing,0,Batch_001
58.971041746956885,25.933757321312676,24.747744417964707,629.6727447706387,0.9843478921959248,16461.635433421932,443.5155931329048,0.30161214896599003,0.2560281347295563,6.063284259006456,2025-04-13 06:00:00,Seed Sowing,0,Batch_001
58.87159140033387,27.489152025165723,26.56679853238608,629.6335239304595,0.9842593837573177,15352.152988642,527.0322009915811,0.3012702226844955,0.25602511257996513,6.061795385051204,2025-04-13 06:05:00,Seed Sowing,0,Batch_001
58.75094748383329,29.5095607881444,27.433497376863752,629.571630018382,0.9841341372805934,15900.668427486286,568.6264329671318,0.30093216867994704,0.2559995174640234,6.059944733448249,2025-04-13 06:10:00,Seed Sowing,0,Batch_001
58.63052243078598,32.024515115357424,27.22084634094248,629.4919696895624,0.983979038056767,14787.567624048763,562.9629891164013,0.300598105169651,0.25595281387653823,6.057782800576288,2025-04-13 06:15:00,Seed Sowing,0,Batch_001
58.53523499675516,31.548352175369825,26.747431151707083,629.3378815071372,0.9837126673990569,14094.690386803011,544.5867799805815,0.300267947166879,0.2558854573231809,6.054369001895434,2025-04-13 06:20:00,Seed Sowing,0,Batch_001
58.44813231129272,27.760563640622877,25.63080916222592,629.1174743022005,0.9833465244045714,15434.805620030162,497.12469321889597,0.2999416328466782,0.25579766079760224,6.049874662098473,2025-04-13 06:25:00,Seed Sowing,0,Batch_001
58.36859874192813,27.124486693049857,25.253352190016944,628.9587431334884,0.9830642394758657,15045.560948803131,484.4990510299955,0.29961901113732975,0.2556903694009567,6.045709564112522,2025-04-13 06:30:00,Seed Sowing,0,Batch_001
58.29048664878721,29.14541512375976,25.763194427939965,628.8638062894914,0.9828687318905074,13891.250786386352,513.4039035078414,0.2992999171418878,0.25556448531576675,6.041854798533567,2025-04-13 06:35:00,Seed Sowing,0,Batch_001
58.20148389527201,29.95307499797749,26.16937686797098,628.7750453407915,0.9826771383021038,16658.190659193835,539.1474822436176,0.29898459479914574,0.25542095724476727,6.037724140044727,2025-04-13 06:40:00,Seed Sowing,0,Batch_001
58.108859555420224,30.666690404731753,26.824872805037305,628.7240434228979,0.9825346749451837,16669.21749192977,578.1395311785682,0.29867340309087886,0.2552609732353491,6.033650119930738,2025-04-13 06:45:00,Seed Sowing,0,Batch_001
58.01514672935225,31.158892210310963,27.028276676999138,628.6198819688188,0.9823106825365009,17498.717718898457,597.4857644646306,0.29836654074990027,0.25508502806696054,6.0285305671097245,2025-04-13 06:50:00,Seed Sowing,0,Batch_001
57.918429824697554,30.94562093244642,26.63732095003061,628.4551374053138,0.9819943720404539,17066.374451306,590.920706121904,0.298064248072303,0.2548936202871953,6.02227624297454,2025-04-13 06:55:00,Seed Sowing,0,Batch_001
57.82257504360648,30.726641809970005,26.270829431543834,628.3006203968393,0.9816872778315896,16922.24070606193,587.504594757941,0.2977667153167584,0.25468825958141067,6.015695594575277,2025-04-13 07:00:00,Seed Sowing,0,Batch_001
57.7284483969137,30.313635020411418,25.730686115562893,628.1353144449802,0.9813590969108328,16735.699223170315,578.1754943194339,0.29747403446234333,0.2544704037081268,6.008526818834259,2025-04-13 07:05:00,Seed Sowing,0,Batch_001
57.63683529451678,30.105598068074304,25.44134879880611,628.0266657395089,0.9811512438987849,16365.874394370207,576.1369236461542,0.2971864994860632,0.2542417214795044,6.003309139339846,2025-04-13 07:10:00,Seed Sowing,0,Batch_001
57.5510243200866,30.210377473870082,25.50069691579443,627.9891677928913,0.9810890000135495,15949.163796571302,585.4496459909005,0.2969043699527602,0.2540038558492408,6.000377461974979,2025-04-13 07:15:00,Seed Sowing,0,Batch_001
57.472562689155296,30.234567298936938,25.544758707363044,627.9758892542902,0.9810839578645616,18405.638627024833,592.5198107674817,0.29662751647942504,0.25375679668978857,5.998343290865171,2025-04-13 07:20:00,Seed Sowing,0,Batch_001
57.40186811859467,30.302532122896377,25.701940879967548,628.0082333129932,0.9811797424150924,17240.37926846472,601.5540156739231,0.2963557465447164,0.2535000479624766,5.997955521022852,2025-04-13 07:25:00,Seed Sowing,0,Batch_001
57.34125974186946,30.278260917195652,25.81183608532323,628.0635585368154,0.9813181374466937,18916.44806965778,609.2552576284285,0.29608878989354687,0.25323348599601686,5.997929891900375,2025-04-13 07:30:00,Seed Sowing,0,Batch_001
57.29543558058882,30.11320104607096,25.833490626930878,628.1392327636497,0.9814943752833406,18588.911663378913,614.053852453489,0.2958263195699814,0.25295677722369975,5.998186937874004,2025-04-13 07:35:00,Seed Sowing,0,Batch_001
57.26943660821682,29.97763426608478,25.955467882462678,628.2663602245435,0.9817777162215201,19071.26673941438,621.1371169435332,0.29556835812271054,0.25266999167668364,6.000048400664133,2025-04-13 07:40:00,Seed Sowing,0,Batch_001
57.26923146699438,29.82893442885548,26.134694410254184,628.4412696117021,0.9821582335603884,19405.529152156214,629.4116649636932,0.2953149936351843,0.25237347044196495,6.003278919036313,2025-04-13 07:45:00,Seed Sowing,0,Batch_001
57.29977659849125,29.706088679511033,26.221141109242968,628.5873366162399,0.9824937372687842,19589.194627277288,633.3657136082821,0.295066164280897,0.2520668841414439,6.005730074272624,2025-04-13 07:50:00,Seed Sowing,0,Batch_001
57.36203357989962,29.634369622831752,26.225851605942797,628.7031912966004,0.9827831544970154,19642.616275979828,633.1923907484221,0.2948218393142734,0.2517499658692557,6.007413896487351,2025-04-13 07:55:00,Seed Sowing,0,Batch_001
57.456271599969455,29.561790267802266,26.188662138986334,628.8243374290131,0.9830904606827787,19548.814906717165,630.6562990365536,0.2945818389528369,0.2514232271377595,6.009236942106262,2025-04-13 08:00:00,Seed Sowing,0,Batch_001
57.58183188462596,29.506397582506626,26.075871787628465,628.9319681074094,0.9833812546210651,19272.88047426951,624.4515701658241,0.29434587983669125,0.2510872394326027,6.010685421584204,2025-04-13 08:05:00,Seed Sowing,0,Batch_001
57.7361982836191,29.468338305579252,26.008448609843335,629.0800542064533,0.9837592945125,19113.172572229418,618.4576479136424,0.2941139538472938,0.2507429045874947,6.013401045459339,2025-04-13 08:10:00,Seed Sowing,0,Batch_001
57.91720192413845,29.444488273485337,25.991314733066268,629.2733289805902,0.984233551022736,19076.66103115834,612.8333398391601,0.29388605220812114,0.25039124152968933,6.017514822220753,2025-04-13 08:15:00,Seed Sowing,0,Batch_001
58.12001464389137,29.452778310381895,25.937162542040397,629.4698527220575,0.9847250871268269,18664.351333309187,604.5603608150989,0.29366186848968273,0.25003232193369646,6.021803153641459,2025-04-13 08:20:00,Seed Sowing,0,Batch_001
58.33583915306034,29.494143606174877,25.872222361270044,629.6822944633091,0.9852584401313883,17911.01060237706,594.4476347473321,0.29344115062131443,0.24966610951706947,6.026652063362357,2025-04-13 08:25:00,Seed Sowing,0,Batch_001
58.557741003895416,29.477092608386865,25.840544162412513,629.85350180288,0.985659219523057,17528.554394375897,587.8407100971649,0.2932235617338059,0.2492928282421374,6.02970655480688,2025-04-13 08:30:00,Seed Sowing,0,Batch_001
58.7822496120124,29.397631431224347,25.837338170003914,629.9732612939604,0.9859017216932632,17470.32523926988,584.9111336457067,0.2930087845693028,0.248912673537215,6.030606905705537,2025-04-13 08:35:00,Seed Sowing,0,Batch_001
59.00684484960353,29.301523351753303,25.860583109067935,630.0777265267824,0.9860860262674408,17374.454459751,583.6885735376567,0.2927971324236639,0.2485265721819442,6.030746649498397,2025-04-13 08:40:00,Seed Sowing,0,Batch_001
59.232494834689625,29.165559104799573,25.920912145568124,630.1493318506845,0.9861599460953735,17378.54330010683,585.6059548568116,0.2925891227950284,0.24813580188453013,6.029420689302932,2025-04-13 08:45:00,Seed Sowing,0,Batch_001
59.45852798124771,29.048384075471315,25.970895346263763,630.2116557791691,0.9862064673515286,17416.24012084176,586.7813195450897,0.29238510655924504,0.2477410736498549,6.02771376840361,2025-04-13 08:50:00,Seed Sowing,0,Batch_001
59.677451920077814,28.955461365752154,26.01092734918376,630.2667867884005,0.9862312814027475,17455.45816540443,587.0870855053329,0.2921855248584851,0.2473431949848384,6.025710068000604,2025-04-13 08:55:00,Seed Sowing,0,Batch_001
59.88323615628506,28.838597242682933,26.074121434074186,630.2868445333048,0.9861453482458665,17624.568982107,589.7268340319187,0.29199075958542914,0.24694345927905523,6.022227107002896,2025-04-13 09:00:00,Seed Sowing,0,Batch_001
60.07106955734201,28.71134305053571,26.15128493854223,630.2759616781143,0.9859636453815603,17906.188323624086,593.9336617158231,0.2918010985683339,0.2465430379458841,6.017463273548539,2025-04-13 09:05:00,Seed Sowing,0,Batch_001
60.23534973405486,28.653050900429545,26.194902146084647,630.2925299444435,0.9858439734701582,17771.33448810025,596.7614849181027,0.29161709257575036,0.24614348457902993,6.013596823100985,2025-04-13 09:10:00,Seed Sowing,0,Batch_001
60.374539645142484,28.66633901591834,26.20415353948235,630.3371857427849,0.9857863824494961,17190.206242786637,598.363158587509,0.29143928534592783,0.24574636417198215,6.010637022021583,2025-04-13 09:15:00,Seed Sowing,0,Batch_001
60.486496646218285,28.723822832337035,26.195490057807504,630.383824292428,0.9857227545436161,17436.004645146157,599.6672611467676,0.29126780700327937,0.2453519363082761,6.007641647396458,2025-04-13 09:20:00,Seed Sowing,0,Batch_001
60.56640561143088,28.84707718805121,26.156375413976605,630.4467042840731,0.9856910959742801,18473.48195759044,599.9942030494889,0.2911027233458948,0.2449601375137576,6.005139639114363,2025-04-13 09:25:00,Seed Sowing,0,Batch_001
60.61279423382273,28.979747720015855,26.1242509699147,630.4835742734447,0.9855731214095088,18192.196642465206,601.9750744167998,0.2909440794619134,0.24469543477470934,6.0015181494624565,2025-04-13 09:30:00,Seed Sowing,0,Batch_001
60.62721458976066,29.120771252381285,26.10040142647962,630.4909181959251,0.9853592109891645,16710.87667024683,605.7608211512706,0.29079186835497206,0.24416538004831467,5.996648748378379,2025-04-13 09:35:00,Seed Sowing,0,Batch_001
60.612951337132365,29.31773057495919,26.055190154828363,630.5011950600767,0.9851384292201425,16642.547393977497,609.5057793561991,0.29064638968554196,0.24263893036395665,5.9917577888720315,2025-04-13 09:40:00,Seed Sowing,0,Batch_001
60.57754325711433,29.560088868455253,25.996233766812058,630.504535015596,0.9848829985260629,17729.78873731081,613.8134405905913,0.2905080249458245,0.24370417411203493,5.986469801153471,2025-04-13 09:45:00,Seed Sowing,0,Batch_001
60.52672460550194,29.673621040497665,25.946792815865233,630.5075458771248,0.9846978838014186,17632.814502494588,616.643020847093,0.2903635391206232,0.24831345992770806,5.9824836210543895,2025-04-13 09:50:00,Seed Sowing,0,Batch_001
60.45995087682559,29.647693617244407,25.905344594513885,630.5142293505157,0.9846026078200792,17440.0183880023,617.6174505905732,0.290255631588692,0.24043230652010533,5.9800983424261664,2025-04-13 09:55:00,Seed Sowing,0,Batch_001
60.37648410798541,29.55820830848081,25.86578008177402,630.5141442476516,0.9845271468529738,18647.026451921087,618.1477292938458,0.2902636619252002,0.22464246575247615,5.978240023769123,2025-04-13 10:00:00,Seed Sowing,0,Batch_001
60.27369122436128,29.357517316334555,25.83348244336534,630.5098991800188,0.9845036173300838,16625.987560597754,617.6188783109891,0.28999965112775616,0.2705042399573668,5.977428357555014,2025-04-13 10:05:00,Seed Sowing,0,Batch_001
60.14912178838771,29.151305177759614,25.78671918017919,630.5048342718807,0.9844911831997223,16841.895901685413,616.7827379348282,0.28936091693684857,0.22823253161320595,5.9769620335404055,2025-04-13 10:10:00,Seed Sowing,0,Batch_001
